store_id,week_id,date,is_bm,is_post,treatment_group,store_type,city,region_type,is_metro,capacity,avg_daily_volume,avg_utilization_rate,pct_closure_hours,collection_hrs,rts_rate,complaint_rate,opt_out_rate,is_treated_5d,is_g2,is_g4,cohort
719,4,2026-03-02,0,1,7D,vacant,其他,rural,0,410,119,0.2902,0.0,38.31,0.013,0.00282,0.00096,0,0,0,normal
720,0,2026-01-19,1,0,7D,vacant,台南市,metro,1,314,85,0.2707,0.0,32.96,0.0143,0.0033,0.00103,0,0,0,normal
720,1,2026-01-26,0,1,7D,vacant,台南市,metro,1,314,85,0.2707,0.0,36.38,0.00924,0.00237,0.00152,0,0,0,normal
720,2,2026-02-02,0,1,7D,vacant,台南市,metro,1,314,85,0.2707,0.0,36.72,0.01231,0.00313,0.00173,0,0,0,normal
720,3,2026-02-23,0,1,7D,vacant,台南市,metro,1,314,85,0.2707,0.0,35.71,0.01377,0.00333,0.00187,0,0,0,normal
720,4,2026-03-02,0,1,7D,vacant,台南市,metro,1,314,85,0.2707,0.0,37.15,0.0095,0.00211,0.00107,0,0,0,normal
721,0,2026-01-19,1,0,7D,vacant,台中市,metro,1,362,70,0.1934,0.0,36.78,0.01561,0.00236,0.00139,0,0,0,normal
721,1,2026-01-26,0,1,7D,vacant,台中市,metro,1,362,70,0.1934,0.0,37.35,0.00973,0.00297,0.00151,0,0,0,normal
721,2,2026-02-02,0,1,7D,vacant,台中市,metro,1,362,70,0.1934,0.0,37.72,0.01172,0.00291,0.00158,0,0,0,normal
721,3,2026-02-23,0,1,7D,vacant,台中市,metro,1,362,70,0.1934,0.0,36.25,0.01279,0.00273,0.00127,0,0,0,normal
721,4,2026-03-02,0,1,7D,vacant,台中市,metro,1,362,70,0.1934,0.0,37.86,0.01169,0.00314,0.00109,0,0,0,normal
722,0,2026-01-19,1,0,6D,burst,台北市,metro,1,320,417,1.3031,0.1752,34.59,0.01399,0.00233,0.0011,0,0,0,normal
722,1,2026-01-26,0,1,6D,burst,台北市,metro,1,320,417,1.3031,0.1752,32.45,0.01535,0.00359,0.00091,0,0,0,normal
722,2,2026-02-02,0,1,6D,burst,台北市,metro,1,320,417,1.3031,0.1752,33.63,0.0155,0.00258,0.00165,0,0,0,normal
722,3,2026-02-23,0,1,6D,burst,台北市,metro,1,320,417,1.3031,0.1752,34.91,0.01284,0.00249,0.00069,0,0,0,normal
722,4,2026-03-02,0,1,6D,burst,台北市,metro,1,320,417,1.3031,0.1752,33.34,0.0159,0.0032,0.00182,0,0,0,normal
723,0,2026-01-19,1,0,7D,vacant,其他,rural,0,349,135,0.3868,0.0,32.47,0.01173,0.00326,0.00189,0,0,0,normal
723,1,2026-01-26,0,1,7D,vacant,其他,rural,0,349,135,0.3868,0.0,39.9,0.01053,0.00195,0.00139,0,0,0,normal
723,2,2026-02-02,0,1,7D,vacant,其他,rural,0,349,135,0.3868,0.0,37.87,0.01413,0.00271,0.00141,0,0,0,normal
723,3,2026-02-23,0,1,7D,vacant,其他,rural,0,349,135,0.3868,0.0,37.96,0.0118,0.00291,0.00118,0,0,0,normal
723,4,2026-03-02,0,1,7D,vacant,其他,rural,0,349,135,0.3868,0.0,36.27,0.01374,0.00178,0.00189,0,0,0,normal
724,0,2026-01-19,1,0,5D_Control,burst,台北市,metro,1,318,470,1.478,0.2777,31.09,0.01894,0.0026,0.00101,0,0,0,normal
724,1,2026-01-26,0,1,5D_Control,burst,台北市,metro,1,318,470,1.478,0.2777,32.61,0.01713,0.00249,0.00121,0,0,0,normal
724,2,2026-02-02,0,1,5D_Control,burst,台北市,metro,1,318,470,1.478,0.2777,31.92,0.01584,0.00382,0.00133,0,0,0,normal
724,3,2026-02-23,0,1,5D_Control,burst,台北市,metro,1,318,470,1.478,0.2777,31.41,0.01592,0.00349,0.00091,0,0,0,normal
724,4,2026-03-02,0,1,5D_Control,burst,台北市,metro,1,318,470,1.478,0.2777,32.51,0.01652,0.00189,0.00115,0,0,0,normal
725,0,2026-01-19,1,0,6D,burst,台北市,metro,1,349,428,1.2264,0.1442,32.46,0.01552,0.00346,0.00145,0,0,0,normal
725,1,2026-01-26,0,1,6D,burst,台北市,metro,1,349,428,1.2264,0.1442,32.07,0.01231,0.00246,0.00129,0,0,0,normal
725,2,2026-02-02,0,1,6D,burst,台北市,metro,1,349,428,1.2264,0.1442,34.48,0.01462,0.00347,0.0014,0,0,0,normal
725,3,2026-02-23,0,1,6D,burst,台北市,metro,1,349,428,1.2264,0.1442,32.53,0.01631,0.00323,0.00147,0,0,0,normal
725,4,2026-03-02,0,1,6D,burst,台北市,metro,1,349,428,1.2264,0.1442,33.88,0.01525,0.00249,0.00078,0,0,0,normal
726,0,2026-01-19,1,0,5D_G2,burst,新北市,metro,1,291,422,1.4502,0.2481,35.29,0.01988,0.00253,0.00167,1,1,0,normal
726,1,2026-01-26,0,1,5D_G2,burst,新北市,metro,1,291,422,1.4502,0.2481,32.82,0.01317,0.00296,0.00161,1,1,0,normal
726,2,2026-02-02,0,1,5D_G2,burst,新北市,metro,1,291,422,1.4502,0.2481,32.77,0.01448,0.00351,0.00137,1,1,0,normal
726,3,2026-02-23,0,1,5D_G2,burst,新北市,metro,1,291,422,1.4502,0.2481,32.19,0.01215,0.00262,0.00112,1,1,0,normal
726,4,2026-03-02,0,1,5D_G2,burst,新北市,metro,1,291,422,1.4502,0.2481,32.49,0.01396,0.00282,0.0016,1,1,0,normal
727,0,2026-01-19,1,0,5D_G2,burst,台北市,metro,1,339,369,1.0885,0.2403,35.95,0.01616,0.00231,0.00157,1,1,0,normal
727,1,2026-01-26,0,1,5D_G2,burst,台北市,metro,1,339,369,1.0885,0.2403,35.16,0.01068,0.00323,0.00195,1,1,0,normal
727,2,2026-02-02,0,1,5D_G2,burst,台北市,metro,1,339,369,1.0885,0.2403,28.79,0.01382,0.0032,0.00152,1,1,0,normal
727,3,2026-02-23,0,1,5D_G2,burst,台北市,metro,1,339,369,1.0885,0.2403,31.37,0.01182,0.00274,0.00151,1,1,0,normal
727,4,2026-03-02,0,1,5D_G2,burst,台北市,metro,1,339,369,1.0885,0.2403,31.6,0.01231,0.0035,0.00124,1,1,0,normal
728,0,2026-01-19,1,0,6D,burst,台中市,metro,1,272,454,1.5,0.2705,33.91,0.01462,0.00241,0.00137,0,0,0,normal
728,1,2026-01-26,0,1,6D,burst,台中市,metro,1,272,454,1.5,0.2705,32.91,0.01295,0.00285,0.00111,0,0,0,normal
728,2,2026-02-02,0,1,6D,burst,台中市,metro,1,272,454,1.5,0.2705,32.15,0.00957,0.00319,0.00135,0,0,0,normal
728,3,2026-02-23,0,1,6D,burst,台中市,metro,1,272,454,1.5,0.2705,33.61,0.01495,0.00287,0.0014,0,0,0,normal
728,4,2026-03-02,0,1,6D,burst,台中市,metro,1,272,454,1.5,0.2705,33.18,0.01208,0.00201,0.00137,0,0,0,normal
729,0,2026-01-19,1,0,6D,burst,台南市,metro,1,240,439,1.5,0.2477,35.09,0.01575,0.00224,0.00132,0,0,0,normal
729,1,2026-01-26,0,1,6D,burst,台南市,metro,1,240,439,1.5,0.2477,33.66,0.01386,0.00274,0.00142,0,0,0,normal
729,2,2026-02-02,0,1,6D,burst,台南市,metro,1,240,439,1.5,0.2477,31.37,0.0097,0.00241,0.00157,0,0,0,normal
729,3,2026-02-23,0,1,6D,burst,台南市,metro,1,240,439,1.5,0.2477,32.91,0.01647,0.00258,0.00181,0,0,0,normal
729,4,2026-03-02,0,1,6D,burst,台南市,metro,1,240,439,1.5,0.2477,35.18,0.0161,0.002,0.00141,0,0,0,normal
730,0,2026-01-19,1,0,7D,vacant,桃園市,metro,1,305,105,0.3443,0.0,36.89,0.01411,0.00191,0.00198,0,0,0,normal
730,1,2026-01-26,0,1,7D,vacant,桃園市,metro,1,305,105,0.3443,0.0,37.29,0.00701,0.00242,0.00067,0,0,0,normal
730,2,2026-02-02,0,1,7D,vacant,桃園市,metro,1,305,105,0.3443,0.0,36.85,0.01612,0.00241,0.00097,0,0,0,normal
730,3,2026-02-23,0,1,7D,vacant,桃園市,metro,1,305,105,0.3443,0.0,38.52,0.0092,0.00303,0.00113,0,0,0,normal
730,4,2026-03-02,0,1,7D,vacant,桃園市,metro,1,305,105,0.3443,0.0,38.88,0.00871,0.0039,0.00155,0,0,0,normal
731,0,2026-01-19,1,0,5D_Control,burst,台北市,metro,1,229,461,1.5,0.3232,32.94,0.01589,0.00222,0.00116,0,0,0,normal
731,1,2026-01-26,0,1,5D_Control,burst,台北市,metro,1,229,461,1.5,0.3232,35.9,0.01589,0.00154,0.00105,0,0,0,normal
731,2,2026-02-02,0,1,5D_Control,burst,台北市,metro,1,229,461,1.5,0.3232,34.78,0.0165,0.00253,0.00175,0,0,0,normal
731,3,2026-02-23,0,1,5D_Control,burst,台北市,metro,1,229,461,1.5,0.3232,32.22,0.01826,0.00227,0.00157,0,0,0,normal
731,4,2026-03-02,0,1,5D_Control,burst,台北市,metro,1,229,461,1.5,0.3232,32.8,0.01652,0.00301,0.00162,0,0,0,normal
732,0,2026-01-19,1,0,7D,vacant,台北市,metro,1,290,106,0.3655,0.0,34.66,0.0162,0.00289,0.00128,0,0,0,normal
732,1,2026-01-26,0,1,7D,vacant,台北市,metro,1,290,106,0.3655,0.0,36.39,0.01305,0.00266,0.00135,0,0,0,normal
732,2,2026-02-02,0,1,7D,vacant,台北市,metro,1,290,106,0.3655,0.0,37.54,0.01168,0.00257,0.00176,0,0,0,normal
732,3,2026-02-23,0,1,7D,vacant,台北市,metro,1,290,106,0.3655,0.0,39.26,0.01206,0.00329,0.0014,0,0,0,normal
732,4,2026-03-02,0,1,7D,vacant,台北市,metro,1,290,106,0.3655,0.0,38.4,0.01301,0.00311,0.00167,0,0,0,normal
733,0,2026-01-19,1,0,7D,vacant,桃園市,metro,1,351,81,0.2308,0.0,38.94,0.01192,0.00252,0.00134,0,0,0,normal
733,1,2026-01-26,0,1,7D,vacant,桃園市,metro,1,351,81,0.2308,0.0,37.45,0.00702,0.00329,0.00109,0,0,0,normal
733,2,2026-02-02,0,1,7D,vacant,桃園市,metro,1,351,81,0.2308,0.0,38.26,0.00816,0.00291,0.00116,0,0,0,normal
733,3,2026-02-23,0,1,7D,vacant,桃園市,metro,1,351,81,0.2308,0.0,36.3,0.01139,0.00225,0.00123,0,0,0,normal
733,4,2026-03-02,0,1,7D,vacant,桃園市,metro,1,351,81,0.2308,0.0,38.26,0.0126,0.00219,0.0011,0,0,0,normal
734,0,2026-01-19,1,0,7D,vacant,台北市,metro,1,223,122,0.5471,0.0,36.33,0.01593,0.00206,0.0013,0,0,0,normal
734,1,2026-01-26,0,1,7D,vacant,台北市,metro,1,223,122,0.5471,0.0,39.28,0.01495,0.0021,0.00118,0,0,0,normal
734,2,2026-02-02,0,1,7D,vacant,台北市,metro,1,223,122,0.5471,0.0,38.09,0.00984,0.00222,0.00147,0,0,0,normal
734,3,2026-02-23,0,1,7D,vacant,台北市,metro,1,223,122,0.5471,0.0,39.84,0.00838,0.00335,0.00123,0,0,0,normal
734,4,2026-03-02,0,1,7D,vacant,台北市,metro,1,223,122,0.5471,0.0,38.04,0.01418,0.00276,0.00131,0,0,0,normal
735,0,2026-01-19,1,0,6D,burst,新竹縣市,regional,0,368,435,1.1821,0.2122,33.81,0.01604,0.0025,0.00166,0,0,0,normal
735,1,2026-01-26,0,1,6D,burst,新竹縣市,regional,0,368,435,1.1821,0.2122,32.48,0.01197,0.0019,0.00138,0,0,0,normal
735,2,2026-02-02,0,1,6D,burst,新竹縣市,regional,0,368,435,1.1821,0.2122,32.28,0.01262,0.00205,0.00184,0,0,0,normal
735,3,2026-02-23,0,1,6D,burst,新竹縣市,regional,0,368,435,1.1821,0.2122,33.09,0.01143,0.00272,0.00191,0,0,0,normal
735,4,2026-03-02,0,1,6D,burst,新竹縣市,regional,0,368,435,1.1821,0.2122,34.4,0.01392,0.00325,0.00166,0,0,0,normal
736,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,258,85,0.3295,0.0,34.97,0.01391,0.00192,0.00121,0,0,0,normal
736,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,258,85,0.3295,0.0,39.99,0.0136,0.00282,0.00082,0,0,0,normal
736,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,258,85,0.3295,0.0,36.03,0.00964,0.00251,0.00102,0,0,0,normal
736,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,258,85,0.3295,0.0,37.47,0.01453,0.0028,0.00147,0,0,0,normal
736,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,258,85,0.3295,0.0,36.31,0.00772,0.00199,0.0009,0,0,0,normal
737,0,2026-01-19,1,0,5D_G2,burst,桃園市,metro,1,297,387,1.303,0.2158,34.14,0.01507,0.00297,0.00204,1,1,0,normal
737,1,2026-01-26,0,1,5D_G2,burst,桃園市,metro,1,297,387,1.303,0.2158,35.0,0.01454,0.00281,0.00182,1,1,0,normal
737,2,2026-02-02,0,1,5D_G2,burst,桃園市,metro,1,297,387,1.303,0.2158,34.09,0.00899,0.00364,0.00144,1,1,0,normal
737,3,2026-02-23,0,1,5D_G2,burst,桃園市,metro,1,297,387,1.303,0.2158,31.26,0.01229,0.00306,0.00127,1,1,0,normal
737,4,2026-03-02,0,1,5D_G2,burst,桃園市,metro,1,297,387,1.303,0.2158,31.63,0.01405,0.00301,0.00171,1,1,0,normal
738,0,2026-01-19,1,0,7D,vacant,台中市,metro,1,285,112,0.393,0.0,36.28,0.01511,0.0031,0.00153,0,0,0,normal
738,1,2026-01-26,0,1,7D,vacant,台中市,metro,1,285,112,0.393,0.0,38.65,0.01274,0.00394,0.00177,0,0,0,normal
738,2,2026-02-02,0,1,7D,vacant,台中市,metro,1,285,112,0.393,0.0,37.11,0.00918,0.00247,0.0013,0,0,0,normal
738,3,2026-02-23,0,1,7D,vacant,台中市,metro,1,285,112,0.393,0.0,38.01,0.0096,0.0032,0.00098,0,0,0,normal
738,4,2026-03-02,0,1,7D,vacant,台中市,metro,1,285,112,0.393,0.0,34.79,0.01073,0.00218,0.00102,0,0,0,normal
739,0,2026-01-19,1,0,6D,burst,台中市,metro,1,355,451,1.2704,0.2426,31.85,0.01502,0.00229,0.00124,0,0,0,normal
739,1,2026-01-26,0,1,6D,burst,台中市,metro,1,355,451,1.2704,0.2426,33.48,0.01603,0.00334,0.00144,0,0,0,normal
739,2,2026-02-02,0,1,6D,burst,台中市,metro,1,355,451,1.2704,0.2426,33.83,0.01363,0.00284,0.00152,0,0,0,normal
739,3,2026-02-23,0,1,6D,burst,台中市,metro,1,355,451,1.2704,0.2426,35.48,0.01022,0.00248,0.0015,0,0,0,normal
739,4,2026-03-02,0,1,6D,burst,台中市,metro,1,355,451,1.2704,0.2426,33.45,0.01212,0.00195,0.00164,0,0,0,normal
740,0,2026-01-19,1,0,7D,vacant,台北市,metro,1,338,96,0.284,0.0,32.26,0.01471,0.00283,0.00137,0,0,0,normal
740,1,2026-01-26,0,1,7D,vacant,台北市,metro,1,338,96,0.284,0.0,35.52,0.01077,0.00321,0.00092,0,0,0,normal
740,2,2026-02-02,0,1,7D,vacant,台北市,metro,1,338,96,0.284,0.0,34.55,0.00974,0.00259,0.00125,0,0,0,normal
740,3,2026-02-23,0,1,7D,vacant,台北市,metro,1,338,96,0.284,0.0,37.86,0.01318,0.00274,0.00157,0,0,0,normal
740,4,2026-03-02,0,1,7D,vacant,台北市,metro,1,338,96,0.284,0.0,37.3,0.01102,0.00195,0.00109,0,0,0,normal
741,0,2026-01-19,1,0,6D,burst,台北市,metro,1,319,455,1.4263,0.2291,32.2,0.01546,0.00188,0.00142,0,0,0,normal
741,1,2026-01-26,0,1,6D,burst,台北市,metro,1,319,455,1.4263,0.2291,31.61,0.01186,0.00229,0.00106,0,0,0,normal
741,2,2026-02-02,0,1,6D,burst,台北市,metro,1,319,455,1.4263,0.2291,33.83,0.01366,0.00301,0.00127,0,0,0,normal
741,3,2026-02-23,0,1,6D,burst,台北市,metro,1,319,455,1.4263,0.2291,32.31,0.01775,0.00179,0.00179,0,0,0,normal
741,4,2026-03-02,0,1,6D,burst,台北市,metro,1,319,455,1.4263,0.2291,35.4,0.01553,0.00243,0.00183,0,0,0,normal
742,0,2026-01-19,1,0,7D,vacant,其他,rural,0,425,88,0.2071,0.0,34.18,0.01222,0.00231,0.00112,0,0,0,normal
742,1,2026-01-26,0,1,7D,vacant,其他,rural,0,425,88,0.2071,0.0,38.91,0.00945,0.00259,0.00097,0,0,0,normal
742,2,2026-02-02,0,1,7D,vacant,其他,rural,0,425,88,0.2071,0.0,37.29,0.00869,0.00201,0.00137,0,0,0,normal
742,3,2026-02-23,0,1,7D,vacant,其他,rural,0,425,88,0.2071,0.0,38.83,0.01188,0.00285,0.00136,0,0,0,normal
742,4,2026-03-02,0,1,7D,vacant,其他,rural,0,425,88,0.2071,0.0,36.74,0.01258,0.00232,0.00165,0,0,0,normal
743,0,2026-01-19,1,0,6D,burst,台北市,metro,1,315,350,1.1111,0.103,33.23,0.01361,0.00233,0.00096,0,0,0,normal
743,1,2026-01-26,0,1,6D,burst,台北市,metro,1,315,350,1.1111,0.103,34.28,0.0166,0.00208,0.0018,0,0,0,normal
743,2,2026-02-02,0,1,6D,burst,台北市,metro,1,315,350,1.1111,0.103,34.34,0.01823,0.00226,0.00136,0,0,0,normal
743,3,2026-02-23,0,1,6D,burst,台北市,metro,1,315,350,1.1111,0.103,33.62,0.01262,0.00327,0.00154,0,0,0,normal
743,4,2026-03-02,0,1,6D,burst,台北市,metro,1,315,350,1.1111,0.103,36.53,0.01137,0.00293,0.00111,0,0,0,normal
744,0,2026-01-19,1,0,7D,vacant,台南市,metro,1,265,97,0.366,0.0,34.79,0.01346,0.00263,0.00162,0,0,0,normal
744,1,2026-01-26,0,1,7D,vacant,台南市,metro,1,265,97,0.366,0.0,37.74,0.01394,0.002,0.00185,0,0,0,normal
744,2,2026-02-02,0,1,7D,vacant,台南市,metro,1,265,97,0.366,0.0,39.25,0.01027,0.00177,0.00098,0,0,0,normal
744,3,2026-02-23,0,1,7D,vacant,台南市,metro,1,265,97,0.366,0.0,35.74,0.01503,0.00261,0.00121,0,0,0,normal
744,4,2026-03-02,0,1,7D,vacant,台南市,metro,1,265,97,0.366,0.0,35.4,0.00835,0.00304,0.00137,0,0,0,normal
745,0,2026-01-19,1,0,5D_G2,burst,台中市,metro,1,334,421,1.2605,0.2231,36.12,0.01866,0.00278,0.00127,1,1,0,normal
745,1,2026-01-26,0,1,5D_G2,burst,台中市,metro,1,334,421,1.2605,0.2231,32.37,0.01026,0.00336,0.00148,1,1,0,normal
745,2,2026-02-02,0,1,5D_G2,burst,台中市,metro,1,334,421,1.2605,0.2231,35.11,0.01327,0.00275,0.00125,1,1,0,normal
745,3,2026-02-23,0,1,5D_G2,burst,台中市,metro,1,334,421,1.2605,0.2231,34.13,0.01256,0.00335,0.00139,1,1,0,normal
745,4,2026-03-02,0,1,5D_G2,burst,台中市,metro,1,334,421,1.2605,0.2231,34.6,0.01628,0.00304,0.00184,1,1,0,normal
746,0,2026-01-19,1,0,6D,burst,桃園市,metro,1,255,399,1.5,0.2588,36.8,0.01574,0.00295,0.00139,0,0,0,normal
746,1,2026-01-26,0,1,6D,burst,桃園市,metro,1,255,399,1.5,0.2588,33.3,0.01158,0.00323,0.0011,0,0,0,normal
746,2,2026-02-02,0,1,6D,burst,桃園市,metro,1,255,399,1.5,0.2588,35.58,0.01483,0.00306,0.00125,0,0,0,normal
746,3,2026-02-23,0,1,6D,burst,桃園市,metro,1,255,399,1.5,0.2588,33.27,0.01476,0.00245,0.00103,0,0,0,normal
746,4,2026-03-02,0,1,6D,burst,桃園市,metro,1,255,399,1.5,0.2588,37.37,0.01242,0.0021,0.00133,0,0,0,normal
747,0,2026-01-19,1,0,6D,burst,台中市,metro,1,333,384,1.1532,0.1581,31.25,0.01734,0.00214,0.00148,0,0,0,normal
747,1,2026-01-26,0,1,6D,burst,台中市,metro,1,333,384,1.1532,0.1581,33.99,0.01798,0.00266,0.00119,0,0,0,normal
747,2,2026-02-02,0,1,6D,burst,台中市,metro,1,333,384,1.1532,0.1581,34.55,0.01418,0.00269,0.00153,0,0,0,normal
747,3,2026-02-23,0,1,6D,burst,台中市,metro,1,333,384,1.1532,0.1581,35.0,0.01125,0.00243,0.00158,0,0,0,normal
747,4,2026-03-02,0,1,6D,burst,台中市,metro,1,333,384,1.1532,0.1581,34.0,0.01535,0.00262,0.00133,0,0,0,normal
748,0,2026-01-19,1,0,7D,vacant,屏東縣,regional,0,467,70,0.1499,0.0,33.85,0.01165,0.00322,0.00195,0,0,0,normal
748,1,2026-01-26,0,1,7D,vacant,屏東縣,regional,0,467,70,0.1499,0.0,41.88,0.0111,0.00283,0.00165,0,0,0,normal
748,2,2026-02-02,0,1,7D,vacant,屏東縣,regional,0,467,70,0.1499,0.0,40.37,0.01163,0.00306,0.00154,0,0,0,normal
748,3,2026-02-23,0,1,7D,vacant,屏東縣,regional,0,467,70,0.1499,0.0,39.24,0.00916,0.00244,0.00124,0,0,0,normal
748,4,2026-03-02,0,1,7D,vacant,屏東縣,regional,0,467,70,0.1499,0.0,36.67,0.0077,0.00239,0.00132,0,0,0,normal
749,0,2026-01-19,1,0,6D,burst,其他,rural,0,428,532,1.243,0.2348,34.42,0.01538,0.00247,0.00113,0,0,0,normal
749,1,2026-01-26,0,1,6D,burst,其他,rural,0,428,532,1.243,0.2348,35.4,0.0138,0.00238,0.00134,0,0,0,normal
749,2,2026-02-02,0,1,6D,burst,其他,rural,0,428,532,1.243,0.2348,32.98,0.01294,0.00232,0.00131,0,0,0,normal
749,3,2026-02-23,0,1,6D,burst,其他,rural,0,428,532,1.243,0.2348,35.07,0.01481,0.00337,0.00176,0,0,0,normal
749,4,2026-03-02,0,1,6D,burst,其他,rural,0,428,532,1.243,0.2348,37.02,0.01512,0.00287,0.00125,0,0,0,normal
750,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,292,71,0.2432,0.0,35.18,0.01006,0.00336,0.00103,0,0,0,normal
750,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,292,71,0.2432,0.0,38.82,0.00924,0.00316,0.00178,0,0,0,normal
750,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,292,71,0.2432,0.0,38.95,0.01349,0.0026,0.00207,0,0,0,normal
750,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,292,71,0.2432,0.0,39.28,0.0092,0.00263,0.00135,0,0,0,normal
750,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,292,71,0.2432,0.0,37.79,0.00769,0.00279,0.00098,0,0,0,normal
751,0,2026-01-19,1,0,5D_G4,burst,桃園市,metro,1,316,437,1.3829,0.2927,30.96,0.01549,0.00307,0.00107,1,0,1,normal
751,1,2026-01-26,0,1,5D_G4,burst,桃園市,metro,1,316,437,1.3829,0.2927,28.5,0.01365,0.00318,0.00212,1,0,1,normal
751,2,2026-02-02,0,1,5D_G4,burst,桃園市,metro,1,316,437,1.3829,0.2927,31.87,0.01503,0.00401,0.00233,1,0,1,normal
751,3,2026-02-23,0,1,5D_G4,burst,桃園市,metro,1,316,437,1.3829,0.2927,28.25,0.01488,0.004,0.00187,1,0,1,normal
751,4,2026-03-02,0,1,5D_G4,burst,桃園市,metro,1,316,437,1.3829,0.2927,28.59,0.01506,0.00276,0.00167,1,0,1,normal
752,0,2026-01-19,1,0,6D,burst,新北市,metro,1,185,514,1.5,0.2851,33.64,0.01544,0.00312,0.00112,0,0,0,normal
752,1,2026-01-26,0,1,6D,burst,新北市,metro,1,185,514,1.5,0.2851,32.0,0.01505,0.0022,0.00122,0,0,0,normal
752,2,2026-02-02,0,1,6D,burst,新北市,metro,1,185,514,1.5,0.2851,30.68,0.01458,0.00337,0.00109,0,0,0,normal
752,3,2026-02-23,0,1,6D,burst,新北市,metro,1,185,514,1.5,0.2851,35.0,0.01388,0.00172,0.00113,0,0,0,normal
752,4,2026-03-02,0,1,6D,burst,新北市,metro,1,185,514,1.5,0.2851,32.03,0.01337,0.00281,0.00195,0,0,0,normal
753,0,2026-01-19,1,0,5D_G2,burst,台中市,metro,1,312,341,1.0929,0.157,31.63,0.01521,0.00227,0.00163,1,1,0,normal
753,1,2026-01-26,0,1,5D_G2,burst,台中市,metro,1,312,341,1.0929,0.157,30.86,0.00937,0.00291,0.00124,1,1,0,normal
753,2,2026-02-02,0,1,5D_G2,burst,台中市,metro,1,312,341,1.0929,0.157,30.87,0.01554,0.00313,0.00165,1,1,0,normal
753,3,2026-02-23,0,1,5D_G2,burst,台中市,metro,1,312,341,1.0929,0.157,30.06,0.01313,0.00318,0.00174,1,1,0,normal
753,4,2026-03-02,0,1,5D_G2,burst,台中市,metro,1,312,341,1.0929,0.157,30.71,0.01343,0.00224,0.00138,1,1,0,normal
754,0,2026-01-19,1,0,7D,vacant,新竹縣市,regional,0,415,90,0.2169,0.0,37.33,0.01319,0.00334,0.00155,0,0,0,normal
754,1,2026-01-26,0,1,7D,vacant,新竹縣市,regional,0,415,90,0.2169,0.0,37.72,0.00856,0.00332,0.00163,0,0,0,normal
754,2,2026-02-02,0,1,7D,vacant,新竹縣市,regional,0,415,90,0.2169,0.0,40.76,0.01533,0.00196,0.00101,0,0,0,normal
754,3,2026-02-23,0,1,7D,vacant,新竹縣市,regional,0,415,90,0.2169,0.0,33.77,0.01284,0.00293,0.00143,0,0,0,normal
754,4,2026-03-02,0,1,7D,vacant,新竹縣市,regional,0,415,90,0.2169,0.0,36.23,0.01082,0.00269,0.00163,0,0,0,normal
755,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,297,107,0.3603,0.0,36.71,0.01275,0.00319,0.00159,0,0,0,normal
755,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,297,107,0.3603,0.0,35.94,0.01378,0.00321,0.00154,0,0,0,normal
755,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,297,107,0.3603,0.0,38.14,0.01432,0.00178,0.00177,0,0,0,normal
755,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,297,107,0.3603,0.0,37.0,0.01319,0.00266,0.00103,0,0,0,normal
755,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,297,107,0.3603,0.0,36.97,0.01304,0.00249,0.00121,0,0,0,normal
756,0,2026-01-19,1,0,7D,vacant,桃園市,metro,1,328,104,0.3171,0.0,35.96,0.0165,0.00153,0.00224,0,0,0,normal
756,1,2026-01-26,0,1,7D,vacant,桃園市,metro,1,328,104,0.3171,0.0,37.3,0.01216,0.00238,0.0014,0,0,0,normal
756,2,2026-02-02,0,1,7D,vacant,桃園市,metro,1,328,104,0.3171,0.0,37.29,0.0089,0.0022,0.00176,0,0,0,normal
756,3,2026-02-23,0,1,7D,vacant,桃園市,metro,1,328,104,0.3171,0.0,34.67,0.01188,0.00241,0.00111,0,0,0,normal
756,4,2026-03-02,0,1,7D,vacant,桃園市,metro,1,328,104,0.3171,0.0,39.96,0.00909,0.00203,0.00134,0,0,0,normal
757,0,2026-01-19,1,0,7D,vacant,其他,rural,0,417,115,0.2758,0.0,34.89,0.01331,0.00272,0.00136,0,0,0,normal
757,1,2026-01-26,0,1,7D,vacant,其他,rural,0,417,115,0.2758,0.0,35.83,0.01229,0.00254,0.00125,0,0,0,normal
757,2,2026-02-02,0,1,7D,vacant,其他,rural,0,417,115,0.2758,0.0,39.11,0.01076,0.00315,0.00177,0,0,0,normal
757,3,2026-02-23,0,1,7D,vacant,其他,rural,0,417,115,0.2758,0.0,38.82,0.01238,0.0026,0.00138,0,0,0,normal
757,4,2026-03-02,0,1,7D,vacant,其他,rural,0,417,115,0.2758,0.0,36.52,0.00667,0.00296,0.00147,0,0,0,normal
